dataset_id;source_kind;source_path_or_url;local_path_if_any;file_name;file_role;file_size_bytes;date_accessed_or_checked;used_for_conversion;notes
ecosis_urban_materials_spectral_library_reflectance_nirs;ecosis_ckan_resource;http://data.ecosis.org/dataset/6dc358cd-ce2d-4e97-920a-82a3b04c8bc2/resource/5021e0fc-5041-4863-a234-a769f075c1f1/download/filtered-asphalt-brick-spectra.xlsx;D:\VS projects\ecosis_nirs_database\input_data\raw_resources\urban-materials-spectral-library\Filtered Asphalt Brick Spectra.xlsx;Filtered Asphalt Brick Spectra.xlsx;spectra_raw_xlsx;229830;2026-06-04T16:34:59;yes;true raw EcoSIS uploaded XLSX, not standardized X/Y/M
ecosis_urban_materials_spectral_library_reflectance_nirs;ecosis_ckan_resource;http://data.ecosis.org/dataset/6dc358cd-ce2d-4e97-920a-82a3b04c8bc2/resource/3298c8e2-6dec-4f1f-93e8-9713e8cffe21/download/filtered-asphalt-brick-metadata.xlsx;D:\VS projects\ecosis_nirs_database\input_data\raw_resources\urban-materials-spectral-library\Filtered Asphalt Brick Metadata.xlsx;Filtered Asphalt Brick Metadata.xlsx;metadata_raw_xlsx;11314;2026-06-04T16:34:59;yes;true raw EcoSIS uploaded XLSX, not standardized X/Y/M
ecosis_urban_materials_spectral_library_reflectance_nirs;ecosis_ckan_package_metadata;https://data.ecosis.org/dataset/urban-materials-spectral-library;D:\VS projects\ecosis_nirs_database\input_data\package_details\urban-materials-spectral-library.json;urban-materials-spectral-library.json;package_metadata_json;14037;2026-06-04T16:34:59;yes;used to document axis, rights and no source-side interpolation/resampling flags
