dataset_id;source_kind;source_path_or_url;local_path_if_any;file_name;file_role;file_size_bytes;date_accessed_or_checked;used_for_conversion;notes
ecosis_ngee_arctic_2017_leaf_spectral_reflectance_teller_water_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/b64174d0-c426-4e90-b9ed-c3afdcb8bb73/resource/d313ca44-f906-4603-8fe8-2d739c2f14f3/download/seward_2017_leaf_spectral_reflectance.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_2017_leaf_spectral_reflectance_telle_ef444ecc\seward_2017_leaf_spectral_reflectance.csv;Seward_2017_Leaf_Spectral_Reflectance.csv;used_for_conversion;2306937;2026-06-02T15:45:24;yes;
ecosis_ngee_arctic_2017_leaf_spectral_reflectance_teller_water_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/b64174d0-c426-4e90-b9ed-c3afdcb8bb73/resource/cdc17473-5a9f-4044-8ad4-41041317a871/download/seward_2017_leaf_spectral_reflectance_metadata.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_2017_leaf_spectral_reflectance_telle_ef444ecc\seward_2017_leaf_spectral_reflectance_metadata.csv;Seward_2017_Leaf_Spectral_Reflectance_metadata.csv;metadata_or_auxiliary;41320;2026-06-02T15:45:24;no;
ecosis_ngee_arctic_2017_leaf_spectral_reflectance_teller_water_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/b64174d0-c426-4e90-b9ed-c3afdcb8bb73/resource/5ff563a6-94c1-4029-8ff2-84c0c55c291e/download/seward_2017_cn_dd.txt;;Seward_2017_CN_dd.txt;metadata_or_auxiliary;;2026-06-02T15:45:24;no;
ecosis_ngee_arctic_2017_leaf_spectral_reflectance_teller_water_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/b64174d0-c426-4e90-b9ed-c3afdcb8bb73/resource/cfa7c4fb-635c-45b7-b71b-85e96083cf22/download/seward_2017_cn.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_2017_leaf_spectral_reflectance_telle_ef444ecc\seward_2017_cn.csv;Seward_2017_CN.csv;metadata_or_auxiliary;6752;2026-06-02T15:45:24;no;
ecosis_ngee_arctic_2017_leaf_spectral_reflectance_teller_water_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/b64174d0-c426-4e90-b9ed-c3afdcb8bb73/resource/a65ada8f-f754-469f-beae-2aae3bf7e911/download/seward_2017_leaf_samples_lma.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_2017_leaf_spectral_reflectance_telle_ef444ecc\seward_2017_leaf_samples_lma.csv;Seward_2017_Leaf_Samples_LMA.csv;metadata_or_auxiliary;6022;2026-06-02T15:45:24;no;
ecosis_ngee_arctic_2017_leaf_spectral_reflectance_teller_water_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/b64174d0-c426-4e90-b9ed-c3afdcb8bb73/resource/390a998a-d63f-43aa-9464-06d55079b5b5/download/seward_2017_leaf_samples_lma_dd.txt;;Seward_2017_Leaf_Samples_LMA_dd.txt;metadata_or_auxiliary;;2026-06-02T15:45:24;no;
