dataset_id;source_kind;source_path_or_url;local_path_if_any;file_name;file_role;file_size_bytes;date_accessed_or_checked;used_for_conversion;notes
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/3ed58a39-51b1-4fea-a7b1-5980bba1c78b/download/nga_032_user_guide_barrow_spectral_reflectance.pdf;;nga_032_user_guide_barrow_spectral_reflectance.pdf;metadata_or_auxiliary;;2026-06-02T15:38:54;no;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/83608d02-3c93-45a8-b896-18943aebea4d/download/ngee-arctic_barrow_2014_hr1024i_leaf_spectral_reflectance.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_leaf_spectral_reflectance_and_transm_1f39f629\ngee-arctic_barrow_2014_hr1024i_leaf_spectral_reflectance.csv;NGEE-Arctic_Barrow_2014_HR1024i_Leaf_Spectral_Reflectance.csv;metadata_or_auxiliary;443144;2026-06-02T15:38:54;no;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/4367a915-4354-4162-b97e-b8e99d9e17c1/download/ngee-arctic_barrow_2015_svchr1024i_leaf_spectral_transmittance.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_leaf_spectral_reflectance_and_transm_1f39f629\ngee-arctic_barrow_2015_svchr1024i_leaf_spectral_transmittance.csv;NGEE-Arctic_Barrow_2015_SVCHR1024i_Leaf_Spectral_Transmittance.csv;metadata_or_auxiliary;757098;2026-06-02T15:38:54;no;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/4a14438c-429d-4ceb-b11f-f6f1f070c6ed/download/ngee-arctic_barrow_2015_hr1024i_leaf_spectral_reflectance.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_leaf_spectral_reflectance_and_transm_1f39f629\ngee-arctic_barrow_2015_hr1024i_leaf_spectral_reflectance.csv;NGEE-Arctic_Barrow_2015_HR1024i_Leaf_Spectral_Reflectance.csv;metadata_or_auxiliary;4336117;2026-06-02T15:38:54;no;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/0abf3f1f-eb51-4ae6-add8-e8f37f2a664b/download/ngee-arctic_barrow_2016_svchr1024i_leaf_spectral_reflectance.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_leaf_spectral_reflectance_and_transm_1f39f629\ngee-arctic_barrow_2016_svchr1024i_leaf_spectral_reflectance.csv;NGEE-Arctic_Barrow_2016_SVCHR1024i_Leaf_Spectral_Reflectance.csv;used_for_conversion;4752835;2026-06-02T15:38:54;yes;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/4f25c7c9-714e-4abc-af62-160f7ebb9941/download/leaf_trait_metadata.pdf;;leaf_trait_metadata.pdf;metadata_or_auxiliary;;2026-06-02T15:38:54;no;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/d18636e9-41f5-43bf-9f29-ab575f832211/download/ngeearctic_bnl_leaf_c_n_lma_2014-2016.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_leaf_spectral_reflectance_and_transm_1f39f629\ngeearctic_bnl_leaf_c_n_lma_2014-2016.csv;NGEEArctic_BNL_leaf_C_N_LMA_2014-2016.csv;metadata_or_auxiliary;47242;2026-06-02T15:38:54;no;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/84c45b4c-9873-4514-b48a-2ba125b48906/download/ngee-arctic_barrow_2014-2016_svchr1024i_leaf_spectra_metadata.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_leaf_spectral_reflectance_and_transm_1f39f629\ngee-arctic_barrow_2014-2016_svchr1024i_leaf_spectra_metadata.csv;NGEE-Arctic_Barrow_2014-2016_SVCHR1024i_Leaf_Spectra_Metadata.csv;metadata_or_auxiliary;110711;2026-06-02T15:38:54;no;
ecosis_ngee_arctic_leaf_spectral_reflectance_and_transmittance_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/bf41fff2-8571-4f34-bd7d-a3240a8f7dc8/resource/9af99a12-8176-414c-9412-b391fe8b8c48/download/ngee-arctic_barrow_2015_2016_spectra_leaf_temperatures.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\ngee_arctic_leaf_spectral_reflectance_and_transm_1f39f629\ngee-arctic_barrow_2015_2016_spectra_leaf_temperatures.csv;NGEE-Arctic_Barrow_2015_2016_spectra_leaf_temperatures.csv;metadata_or_auxiliary;7368;2026-06-02T15:38:54;no;
