dataset_id;source_kind;source_path_or_url;local_path_if_any;file_name;file_role;file_size_bytes;date_accessed_or_checked;used_for_conversion;notes
ecosis_spectra_from_in_situ_deciduous_leaves_and_leaves_collec_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/4c069827-5596-4ba7-9a60-157335b859b2/resource/300563c0-ffc1-4184-8b08-0fd3460d3b60/download/autumnspectrafield2016.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\spectra_from_in_situ_deciduous_leaves_and_leaves_eb75005f\autumnspectrafield2016.csv;AutumnSpectraField2016.csv;metadata_or_auxiliary;10480345;2026-06-02T15:53:02;no;
ecosis_spectra_from_in_situ_deciduous_leaves_and_leaves_collec_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/4c069827-5596-4ba7-9a60-157335b859b2/resource/27be25ff-e9d9-498d-ac3d-60b324e8154b/download/collectedfreshautumnspectra2016.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\spectra_from_in_situ_deciduous_leaves_and_leaves_eb75005f\collectedfreshautumnspectra2016.csv;CollectedFreshAutumnSpectra2016.csv;metadata_or_auxiliary;6036715;2026-06-02T15:53:02;no;
ecosis_spectra_from_in_situ_deciduous_leaves_and_leaves_collec_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/4c069827-5596-4ba7-9a60-157335b859b2/resource/7138fe3b-a9e2-4f45-90e2-bd4fe7340544/download/collecteddryautumnspectra2016.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\spectra_from_in_situ_deciduous_leaves_and_leaves_eb75005f\collecteddryautumnspectra2016.csv;CollectedDryAutumnSpectra2016.csv;used_for_conversion;6064555;2026-06-02T15:53:02;yes;
ecosis_spectra_from_in_situ_deciduous_leaves_and_leaves_collec_reflectance_nirs;ecosis_ckan_resource;https://data.ecosis.org/dataset/4c069827-5596-4ba7-9a60-157335b859b2/resource/4a5bb78b-e87a-42ba-970e-c1175196dd48/download/collectedleavestraits_2016.csv;D:\VS projects\nirs_db_vf\ecosis_nirs_conversion\raw\spectra_from_in_situ_deciduous_leaves_and_leaves_eb75005f\collectedleavestraits_2016.csv;CollectedLeavesTraits_2016.csv;metadata_or_auxiliary;5164;2026-06-02T15:53:02;no;
